hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
PortoBay Liberdade,Stacey G,30,Stacey Gwrote a review Aug 2017,"My husband and I stayed at the PortoBay for 4 nights. I cannot say enough good things about the hotel. From the time we first entered the lobby, the staff could not have been nicer or more accommodating.We stayed in a junior suite, and it was a nice sized room with a separate living room. It was impeccably cleaned and very comfortable. Room service was quick and delicious. The spa and indoor pool area were very relaxing.We found the hotel to be well located. It is just off the Main Street - Avenida Liberdade. It's location made it a bit quieter than being on the Main Street, but was an easy and beautiful walk to the city center.We would definitely stay here again, and would highly recommend to anyone visiting Lisbon!",Aug,2017,Aug 2017,2017-08-01,2017,4
Lisbon Marriott Hotel,Anne D,507,Anne Dwrote a review Apr 2023,"Lovely hotel on the outskirts of Lisbon. There was a metro about a kilometre away which was an easy way to get into town. Our room was very comfortable and the breakfast had a great selection. The omelettes made to order were delicious and the fresh orange juice is always a pleasure. The Concierge Lounge was small but very comfortable with lovely snacks. The only thing on the second night we were there it was more like a kindergarten, there were so many kids there. It was a bit chaotic with kids serving themselves with no adult supervision. Not as relaxing as typical Concierge lounges in the chain, a bit disappointing that no one was asking the parents to take care of their kids. One other issue was that there was no lift down to the garage level so you either had to carry things up stairs or wheel them up the car ramp. Overall a great stay.",Apr,2023,Apr 2023,2023-04-01,2023,4
Algarve Surf Hostel - Lagos,WillP90,0,WillP90wrote a review Jul 2014,"Incredible hostel. There's a great set up, very sociable place and Dexter and Sophie are cracking hosts. I did 4 days surfing and it was well worth it - all the instructors are experienced and get you learning fast. And aim to get there for a Friday night as the BBQ was spot on!",Jul,2014,Jul 2014,2014-07-01,2014,5
Four Seasons Fairways,Cathleen B,11,Cathleen Bwrote a review Sep 2016,"I spent a great week at Four Seasons with my family. Maybe not the best  time for me togo as there was a lot of children. However, my grand children had a wonderful time ad cannot  wait to go back at Christmas . It is s very well run club , and the villas are of a very high standard. The shop is unfortunately over priced and  not very well stocked. Has no competition.   Overall lovely",Sep,2016,Sep 2016,2016-09-01,2016,4
Four Seasons Fairways,Strathwood,10,Strathwoodwrote a review Aug 2013,"We have just returned from 4 weeks at this resort, to which we have been going for the last 8 years. As always it was a fantastic holiday and the resort is excellent. The properties and gardens are well maintained by friendly and efficient staff who always make you feel very welcome..a true home from home in the sunshine! We'll be back next year!",Aug,2013,Aug 2013,2013-08-01,2013,5
PortoBay Liberdade,Lasse F,14,Lasse Fwrote a review Jan 2020,"A friendly hotel with a lot af offers, however it does not fully comply with the experience we have had at Cliff Bay and Flores hotels . smaller rooms and a little dark and not so friendly interior.Very nice staff and things works fine - but 4 or 5 ^??",Jan,2020,Jan 2020,2020-01-01,2020,4
Independente Principe Real,Van D,77,Van Dwrote a review Mar 2020,"My third time at this hostel. Fabulous location, delicious breakfast, great environment, very helpful staff. Third time in the hostel, third time i stay in the 12 bedroom, until then I never had any problems with the music coming from the restaurant during the night, it was understandable, but waking up every day at around 7am by loud music and the vibrations of the restaurant speakers was irritating and unnecessary. Lounge music is important, but not to the point of bothering people to sleep in the morning.",Mar,2020,Mar 2020,2020-03-01,2020,3
Lisbon Marriott Hotel,Alison S,3,Alison Swrote a review Jul 2016,"The pool,while not typical Marriott resort level, is  nice. Staff are helpful. Room was very nice.The big problem with this Marriott is that it is so far off beaten path you have to take taxis everywhere. We even tried to take the metro but you have to walk over a freeway overpass to get to the hotel.They do not offer shuttles of any kind to the downtown area nor to the metro. A real inconvenience.Taxi rides to the downtown are €10 or more. Suggest you calculate that into your budget, at least €20 per day or more in taxi rides. No way around it.Concierge service is fair. They talked us into taking a gray line bus tour for €23 per person. The bus is not air conditioned with little shade and rude drivers. Our driver almost mowed down a Pedestrian.There are other tour alternatives, not available through the hotel, take those.",Jul,2016,Jul 2016,2016-07-01,2016,2
"Reid's Palace, A Belmond Hotel, Madeira",Kandawood,0,Kandawoodwrote a review Apr 2023,Welcome and service were second to none. The Reid’s experience exceeded our expectations and hope to return sometime soon. Dined at the Cipriani a number of times during the week where the service and quality of food was excellent.,Apr,2023,Apr 2023,2023-04-01,2023,5
Saccharum,Curious26,8,Curious26wrote a review Nov 2017,"Had the best stay in this lovely hotel. It's in a quiet place, so perfect for relaxation. Very nice bar for drinks after that. Parking right next to the hotel. Great breakfast, especially if eaten outside on the terrace. The rooms are all modern and very cosy, nothing to fault really. Only regret is that I didn't stay longer but had to see other places too",Nov,2017,Nov 2017,2017-11-01,2017,4
Saccharum,Tanja_zz,8,Tanja_zzwrote a review Nov 2020,"I originally booked it for 3 nights and then stayed 9 nights in total. The food, location, facilities, personell and of course a sea view was great, I will definitely come back again. Would highly recommend it. There are also some nice hikes in this area.",Nov,2020,Nov 2020,2020-11-01,2020,5
Saccharum,FredfromBxl,3,FredfromBxlwrote a review Aug 2024,"This Pension is a real nugget. Whether for the Pool, Breakfast or Decor, everything is done to make your stay as pleasant as possible. I highly recommend this property to anyone looking for quality accommodation with a touch of charm and originality.",Aug,2024,Aug 2024,2024-08-01,2024,5
Tivoli Carvoeiro Algarve Resort,simonmaxwellt,4,simonmaxwelltwrote a review Jul 2016,"Having stayed in the hotel many times I am always very happy to recommend it, the staff are so welcoming, polite and attentive, the hotel location is ideal and the view from the sea view rooms is just wonderful, the bathrooms are in need of upgrading but are perfectly functional and always very clean, for value for money the Tivoli Carvoeiro is very hard to beat, I'll be back with friends in September",Jul,2016,Jul 2016,2016-07-01,2016,5
Tivoli Carvoeiro Algarve Resort,555briandavidp,0,555briandavidpwrote a review Sep 2016,"We enjoyed hotel stay but the bed was very bad and unfortunately the staff were unable to change it, such a basic but important part of our stay, more Premier Inn needed. The staff were very helpful with all other matters.",Sep,2016,Sep 2016,2016-09-01,2016,3
Royal Savoy Hotel,Peter H,270,Peter Hwrote a review Jan 2013,"We have owned timeshare at the Royal Savoy since 2004, visiting the island of Madeira, at both Christmas and in April. The apartments are superb, comfortable and with splendid views of the sea. (Except perhaps for some of the corner apartments). The great merit of Funchal, is that there are many restaurants, catering for a good lunch at 7 or 8 euros or the more expensive restaurants for a good night out. With the Royal Savoy, we can self-cater from inexpensive supermarkets and then treat ourselves at the more expensive restaurants on other nights. Do not ignore the Portugese wines at several euros. They do not pay the tax on alcohol that we do. Yes, the prices in the hotel are quite high but the time may come for all of us, when we cannot travel too far. This Christmas was the best ever, with temperatures around 21 for the three weeks we were resident. There is also plenty of culture and botanical gardens to visit. We cannot wait for April to come round again.",Jan,2013,Jan 2013,2013-01-01,2013,5
"Reid's Palace, A Belmond Hotel, Madeira",Nick14541,52,Nick14541wrote a review Mar 2018,"Our holiday experience began as we were met at the airport by a very nice lady and taken in great comfort to hotel reception and to our room overlooking the harbour. The room felt welcoming and was a good size, well equipped with lots of shelf space for clothes and enough hangers!  We had a very good walk in shower as well as a bath, and thoroughly enjoyed sitting on our balcony in the morning sun.   But each day really began in the breakfast room beside the two infinity pools, where the hostess greeted us each day with such enthusiasm and smiles, with all the breakfast staff equally pleasant, it was just lovely to start the day enjoying the warm sunshine and the extensive buffet.The hotel is extremely well maintained, wood floors shining proudly, and we enjoyed classic tea on the sun terrace, and dinner dances as well as the Villa Cipriani restaurant next door.  Only one disappointment was the jazz evening in the cocktail bar: last time we visited there was a lively and entertaining jazz band who got people dancing, but not this time.   We felt the cocktail bar was the least exciting part of the hotel.   On the other hand the gardens are super and lots of places to sit and enjoy the warm sunny days … but we were lucky with the weather.Finally a big thank you to every member of the staff, they really make each guest feel welcome and nothing is too much trouble.   Can’t wait to go again.",Mar,2018,Mar 2018,2018-03-01,2018,4
Royal Savoy Hotel,Scootz1,3,Scootz1wrote a review Feb 2012,"I've stayed at the RS a number of times (timeshare) and have always been impressed with the level of service and cleanliness.  Sadly, this year I noticed  that both are starting to tire a little.  I was particularly dissapointed with the lack of attention shown in the bathroom... liquid soaps ran dry and weren't replaced the following day... the floor around the toilet was dirty on arrival... small areas of mould appearing in the shower cubicle... towel rail loose.  The cleaning staff seem to spend a lot of time making fancy shapes out of towels in an effort to please - I feel that this time would be far better spent doing the basics to get the apartment spotless!!!  My only other gripes are that there is STILL no free wi-fi in the apartments (they charge a small fortune for you to hard-wire your laptop in your room).  You can get free wi-fi in the ground and first floor communal areas, but it slows to a standstill when there are a few users at the same time.  That's the bad... the rest is excellent (and I do mean excellent!).",Feb,2012,Feb 2012,2012-02-01,2012,2
Royal Savoy Hotel,Richard D,11,Richard Dwrote a review Nov 2019,"Just home from an amazing week in Madeira.We have been visiting Funchal for many years now and this was our first stay in the Royal Savoy.What an amazing week.Good friends, good weather, good food and a great hotel.The service is fantastic and all the staff so friendly.Roll on February.",Nov,2019,Nov 2019,2019-11-01,2019,5
Royal Savoy Hotel,Roger m,3,Roger mwrote a review May 2025,"My wife fell over on her first night at the hotel and was confined to a wheelchair for the rest of the stay, a week!.We received so much help from the Savoy team, it was wonderful,they looked after us so well, but I have to say, you would still get this amazing friendliness and committed service even if you don’t bother to fall over!",May,2025,May 2025,2025-05-01,2025,5
Muthu Clube Praia Da Oura,Andrew_James_Pep84,8,Andrew_James_Pep84wrote a review May 2022,"10 days 4th -14th May 2022:This is a good hotel in a great location right next to the beach /sea with nice gardens.As a couple we overall enjoyed our stay here ,Room was in decent condition and was cleaned once every 2 days .The facilities and surrounds do come across a little â€˜tiredâ€™ and dated in places and the reception and bar / restaurant areas are all fine , although they have been tarted up abit and a little â€˜blingâ€™ in style.We only had the breakfast package so cannot comment on other meals , the breakfast was ampleâ€”ok to decent , over 10 days in was more or less the same apart from odd changes.There are also stag and hen groups in the hotel between Thursdays and Mondays  , this did not directly effect or bother us in any way and the groups in at the time of our stay appeared to be conducting themselves in a sensible enough manner overall.However Our room was in a block that was quiet without any of these groups , I would imagine to expect noise if you where in rooms near to these groups.It is a huge hotel so plenty of space anyhow .Overall I would have given the hotel a 3.5 /out of 5 if I could have , Just like the hotels overall staring would be for me a 3.5 not 4â€¦..it just lacks a little something to warrant the 4 star it has for me.We would consider returning again due to the location and views",May,2022,May 2022,2022-05-01,2022,4
Hotel Gat Rossio,David C,12,David Cwrote a review Sep 2019,"We had one of the rooftop rooms with a slanted ceiling. Space was generous and the fresh berries were nice. But we didn't eat the fruit and mold started to form in the glass. This didn't bother us, but housekeeping should just throw it out. The furnishings and comfort were up to par with this price range. The breakfast is EXCELLENT! The area is very central and walkable to most points of interests. The front desk is very helpful. Would stay again, thanks!",Sep,2019,Sep 2019,2019-09-01,2019,3
Hotel Gat Rossio,Emma C,1,Emma Cwrote a review Jul 2016,I visted this hotel this past week with a friend to attend the NOS Alive festival. The hotel booking was part of a deal with the concert tickets so wasn't sure what to expect.I was pleased with what I found a great location just off Restauradorse square and close to Rossi metro also it was an ideal location for getting around.The staff were very helpful and pleasant and the breakfast was lovely and fresh each morning with a good selection of food.There is also a lovely terrace to sit out and enjoy the sun after breakfast before setting off on my Lisbon adventures!,Jul,2016,Jul 2016,2016-07-01,2016,5
Natura Algarve Club,Terri M,0,Terri Mwrote a review Aug 2024,"Having just returned from a lovely week in Albufeira and seeing recent reviews, I wanted to share my experience of this hotel. We had a ground floor apartment with a pool view and it was ideal and really convenient. The staff are friendly, facilities are great, good location and the pool area is fab - no fighting for sunbeds. There was a nice mix of different people on holiday, couples, families, groups of friends etc. We are a young couple and for us we didn't deal with a lot of noise or issues with loud groups. We were also in an area with a lot of people passing and once we popped in the ear plugs it was all fine! I understand that previous guests may have been unlucky with other louder groups but we would definitely return to Natura Algarve Club!",Aug,2024,Aug 2024,2024-08-01,2024,4
Hotel Convento de Sao Paulo,Diane J,97,Diane Jwrote a review Jan 2015,"In late December my partner and I spent the night in this beautiful place. The hotel is also a museum of hand painted tiles, azulejos, down every corridor and public space. The grounds near the hotel are nice quiet spaces to enjoy a bit of peace and history. The family that owns this place has transformed what might have fallen into ruin into a beautiful destination.All that said we were disappointed, there might have only been a handful of us staying that night. It was cold and a bit rainy, not great weather for exploring outdoors. We were also put in a small room, off the car park, not in the main building. We wandered the main building enjoying the tiles, but felt a bit like trespassers as our room was in the stables. Why management did not house us in the main building is lost on me. Initial experiences determine if there will be a repeat. When a hotel is nearly empty, the best practice would be to impress the guests with a nice room.Dinner was very good, with excellent service. The room is a former chapel with fantastic tiles and high ceilings.We might go back in the summer for a longer experience, but there are so many amazing places in the Alentejo to explore it is not a priority.",Jan,2015,Jan 2015,2015-01-01,2015,3
Pestana Viking,janb02,83,janb02wrote a review Nov 2013,"Yet again we had a very enjoyable stay at the Pestana Viking. Our sea view suite was excellent and well looked after.  We appreciated the improved internet access, and thought the 1 euro charge a night excellent value to be able to access the internet in our room was well.  We enjoyed the entertainment and it was nice to see more people in the bar area.Breakfast was good as on our previous trip but we tend not to eat in the evening so did have dinner at the hotel, but a lot of people seem to be having a meal.  We particularly appreciate the facilities in the room, fridge, sink, microwave etc as it gives flexibility with eating. this was our second trip this year and will hopefully be back in the new future.  ,",Nov,2013,Nov 2013,2013-11-01,2013,4
Pestana Viking,rhighet,59,rhighetwrote a review Jun 2009,"4 weeks of vacationing in Portugal - Pestana Viking was by FAR the best 1 week stay we'd experienced. Very comfortable suites, very clean, well appointed, well equipped. Pools/spa were very clean, staff were much more pleasant and service conscious than any other Portugal hotel staff we'd encountered on our previous 3 weeks in the Algarve. Pestana Viking has great parking for cars, a super gym, fabulous indoor heated and outdoor unheated pools and spa and sauna with lots of deck chairs and lawn lounges and just a short stroll down to either of the two cliff encircled beautiful beaches. We only ate their breakfast buffet once which consisted of fresh and varied foods, but it was very good. A rental car is a must here because of it's rather remote location, but Pestana Viking is \"centrally remote\" and 10-30 minute drives from the hotel is all that is needed to reach 'oh so' many nearby towns and cities for unlimited cultural views and sights (you'll find that a GPS here will be invaluable). Business center has 2 computer stations and WiFi in lobby is free.It's impossible to be disappointment here and I just can't say enough about Pestana Viking (but sure could say lots about our other disappointing Algarve hotels).",Jun,2009,Jun 2009,2009-06-01,2009,4
Porto PalÃ¡cio Hotel by The Editory,Marianne B,2,Marianne Bwrote a review Nov 2019,"Good location, pretty close by taxi (around 6 euros) from the city center. It doesn t really worth it to buy bus tour from mh point of view.I was only disappointed by the fact i had to strongly negociate to get a room with a queen bed instead of twin bed .",Nov,2019,Nov 2019,2019-11-01,2019,3
Hotel Travel Park Lisboa,Audrey B,76,Audrey Bwrote a review Apr 2014,"I stayed at the Hotel Travel Park 4 nights. Room was clean, the staff was amazing (they helped us a lot with our little expeditions in the city and gave us great advices). Also, the breakfast was good... Not a 5 stars breakfast but you will for sure eat a good breakfast! The WiFi connexion was good. I was able to speak with my family on Skype in my room.The location of the hotel is not bad. It's sadly not in the middle of the action but you can go out and reach the bars after a 15 minutes walk. If you want to stay in a cheap hotel but with a good service, you should go to the Hotel Travel Park.",Apr,2014,Apr 2014,2014-04-01,2014,4
Hotel Albergaria Dias,HobbitLondon,122,HobbitLondonwrote a review Jul 2010,"On arrival you are given a guided tour of the hotel and a welcome drink and from there on in the holiday gets better and better. Nothing is too much trouble for Mr. Dias and his family and staff. A more peaceful haven you could not find. Wonderful breakfast, clean rooms and everything that a five star hotel has to offer and no fighting for sun loungers. A variety of good restaurants nearby. If anything was changed about this hotel it would be a shame.  A thoroughly enjoyable and relaxing holiday from start to finish.",Jul,2010,Jul 2010,2010-07-01,2010,5
Pátio Da Villa Coruche Guest House,AntonioL,58,AntonioLwrote a review Jul 2025,"The hospitality of the host corresponds to the excellence of the space which is very elegant and comfortable.The room size very generous and comfortable, noting that thermal comfort is not easy to get in Coruche.The breakfast is excellent and corresponds to the quality of the accommodation, served with a lot of elegance and sympathy.It is definitely an accommodation that I recommend and to which I will return.",Jul,2025,Jul 2025,2025-07-01,2025,4
Vila GalÃ© Tavira,DickTurpin4,14,DickTurpin4wrote a review Oct 2018,We had such a lovely week in this hotel - nice friendly staff all round the hotel. Beware that water in the fridge is not complimentary though. Ours was left on our table not the fridge so luckily we had the money refunded by an understanding member of staff when we explained.Our room was clean with comfortable beds but unfortunately was next to a very loud banging door. We weren't sure if a service door or just older people getting up very early but it banged constantly from 5.30/6am - not ideal when hotel stays are all about rest and getting a good lie-in. It woke us up every morning hours before our 4-yr-old daughter did and we had asked for a quiet room.Overall a great place with nice food (we ate a la carte) but bring ear plugs.The facilities for children were also quiet old and tired when the rest of the hotel seemed well kept. Not a lot of children there though. Mostly pensioners on bus tours in October so I think we were out of season for the activities.,Oct,2018,Oct 2018,2018-10-01,2018,3
Porto PalÃ¡cio Hotel by The Editory,Squix,21,Squixwrote a review Jul 2012,"There is not much to say. almost everything was perfect. big room with big bed, big bathroom. nice view, very clean, great service. Unfortunately not in the city center.The breakfast was good, typical portuguise, a bigger choice of international food would be nice.But as usual if the hotel is that good, the restaurants are not very cheap... if you don't want to spent to much money in the restaurants of the hotel, there is an excellent restaurant just around the corner. very good value!",Jul,2012,Jul 2012,2012-07-01,2012,4
Hotel Albergaria Dias,LizzybeeYorkshire,81,LizzybeeYorkshirewrote a review Feb 2009,"Everything that I read in the reviews before I went were absolutely true and more. The rooms were immaculate, the welcome and attention to detail in a lovely relaxed way made the holiday special. The location was perfect as it was minutes from great restaurants- try Portau  for atmosphere and real Portuguese cooking. You are remembered like a friend if you return a second time. The hotel was like an oasis with lights among the trees  lighting the way back up the private alleyway from the old town. Wonderful.",Feb,2009,Feb 2009,2009-02-01,2009,5
