hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Grand Muthu Forte Do Vale,HeidiEnglandUk,94,HeidiEnglandUkwrote a review Jun 2025,Second visit - went June 2024 previously.  Four night break. This time had a junior suite and it was much upgraded from the 1 bed appt we had last time. No shower curtain this time but a shower screen. The decor in this room was much improved.Food is a bit hit and miss.  Odd combos at all mealtimes. We classed it as ‘fuel’ rather than food but we did always just about found something to eat that went together.  Have to say however bacon for breakfast was abysmal.  Soggy and undercooked and inedible mostlyPool area nice again. Quiet in the mornings. More groups of teens this year but they were very friendly and chatted with us oldies and weren’t overpowering with the teen antics.   Certainly didn’t spoil our holidayShame the pool bar doesn’t open even for a glass of water or a coffee before 11am.  Being down at the pool at 9am we were gasping for a glass water by 10am.Evening entertainment was ‘ok’. Karaoke night was embarrassing and they packed up early.  Should have realised early on that no one was interested …..  shame again you can’t take drinks to sit in the open area next door - the music was so loud that you couldn’t chat to othersStaff very friendly though. This is a major plus for the hotel and they should be congratulated on thatVisited the other hotels for drinks.  Good location and easy to walk to and from the old town and if heart attack hill as we called it was a bit steep one can take the land train for a few euros.Would we come again?  Probably but not for a few years to have a break and maybe the food improves and they take on board the pool bar evening hours request.,Jun,2025,Jun 2025,2025-06-01,2025,3
Lisbon Destination Hostel,Lionheart,0,Lionheartwrote a review Jan 2019,"Today I was blown away by a tour guide at Lisbon Destination Hostel, Manuel, who took me and 2 other charming ladies to Sintra. The hostel itself is fantastic, and the best I’ve ever stayed in. Friendly guests and staff. The place is designed for you to be cheerful and happy, yet laid back. It is such a pleasure, especially Daniella who is so funny and kind!!Manuel took us to Sintra town and showed us the history and the place and explained so many details about this UNESCO sight. We also tried typical pasties and had lots of photo opportunities.Later we went to Quinta de Regaleria and I was blown away by it’s beauty!! So fun! Manuel provided us with a good bag lunch.There were many other photo ops and stops. We went to the West most point of the content and to a town on the beach as well. We also drove under the April 25 suspension bridge that is so famous and so many other things.Huge thank you to Manuel who was a pleasure, so chill and informative - a perfect guide! Thank you so much - he exceeded our expectation",Jan,2019,Jan 2019,2019-01-01,2019,5
Grand Muthu Forte Do Vale,kevin B,0,kevin Bwrote a review Sep 2024,"The location of the hotel is quite good, set back from the noise but close to places to go out.The services offered are correct (swimming pools, bar, restaurants, etc.)The hotel employees are friendly and smiling (a big thank you to Sumaila for her good humor).",Sep,2024,Sep 2024,2024-09-01,2024,4
Estalagem Da Ponta Do Sol,anna,25,annawrote a review Dec 2016,"Perfect staff. When people work with passion all is perfect. We stayed one week, and its perfect place to relax, have full of silence, full of joy and sun holidays. Only thing - smoking, that unfortunately is allowed next to swimming pool. Hope next time wont be allowed any more. Food - we re vegan, a lot of options, fruits and vegetables plus - surprise seitan and pasta. A lot of cats that I loved and great yoga classes (with Isa, booked thanks to hotel). Perfect place to read, swim, travel, drink local vine and just relax. Madeira is just perfect place to relax, walk a lot (really a lot), and feel free. One of my favourite design hotel.",Dec,2016,Dec 2016,2016-12-01,2016,5
Casazul,robin p,6,robin pwrote a review Feb 2017,Quite difficult to find .Small but adequate roomFriendly and helpful staff who thankfully put the electric radiator on in our room as it was quite a cold night.Breakfast quite adequate.Wifi fineNeed a car to get to restaurants for the evening,Feb,2017,Feb 2017,2017-02-01,2017,3
Grand Muthu Forte Do Vale,Lanzachick2015,15,Lanzachick2015wrote a review Jun 2015,"I have just come back from a 7 nights self catering holiday at forte do Vale hotel. Check in was smooth and greeted by an efficient receptionist. The room itself was very large and well proportioned. Split into a entrance sections with space for cases,Wardrobe with Safe (40 euro deposit) extra blankets and pillows plus torch. The bathroom shower over bath was clean and comfortable, my only complaint is that the shower curtain could do with replacing but that's me be pickie. The kitchen was well equipped with washing up liquid although small, washing machine, dishwasher and fridge/freezer. Plus all cutlery and crockery you could want to prepare a meal. The kitchen table sat four and the beds were very comfy. Our room had a balcony that over looked the roundabout but had a sea view and pool view. Due to he double glazing we never heard the roundabout once. The pool view was handy as the pool beds got busy very early. Lots of reserving with towels but also lots of people just wanting to get out early. The pool was cleaned everyday and the three different options meant that there was a pool for all ages. The location of the hotel is great between the strip and old town. Plus the local train stop outside the hotel made it easy to get about. About a 2 min walk is the local supermarket and a further 3 /5 min walk was a spar plus an amazing bakery and a few snack bars. If you are looking for a hotel that has it all then I would recommend this hotel.",Jun,2015,Jun 2015,2015-06-01,2015,4
PortoBay Serra Golf,Ricardo Sousa Meneses,22,Ricardo Sousa Meneseswrote a review Apr 2021,"The pillows are very good which allow a good rest.The calm experienced in the hotel invites reading.Good restaurant, good service (efficient and discreet).Fantastic, relaxing and welcoming atmosphere ... without a doubt an experience to repeat.",Apr,2021,Apr 2021,2021-04-01,2021,4
PortoBay Liberdade,johnjo163,1,johnjo163wrote a review Mar 2017,Light and airy reception with really helpful staff throughout the Hotel. Very comfortable and clean rooms and roof area with views over the surrounding buildings. Situated in a lovely tree lined road off of the Main Avenue into the town and tourist attractions it is ideally located within walking distance of the commercial and tourist areas. The Hotel facilities were excellent. We ate in the Restaurant one night and had a meal at the Aviator Bar another evening. Both were very good and good value for money. The assorted nuts accompanying drinks at the bare are plentiful.,Mar,2017,Mar 2017,2017-03-01,2017,5
Independente Principe Real,Jason D,13,Jason Dwrote a review Jun 2015,"This was the worst night's sleep I've had on this trip and this is no small feat considering I've been on overnight buses and trains in Turkey and Morocco on this trip. The hostel is located on a busy cobblestone road in an old district of Lisbon and at night the traffic seems to pick up even more. The sound of trucks and cars racing by a meter from the window rattling from the cobblestone all night made it nearly impossible to sleep. It was like sleeping under a metal bridge on a freeway, only worse. Oh, and the beds are triple bunk beds and they put three of us on one bunk even though there were only four people in the room with 3 triple bunk beds.",Jun,2015,Jun 2015,2015-06-01,2015,1
Quinta do Furão,Midjan1,67,Midjan1wrote a review Oct 2017,"We stayed for 3 nights during our fortnight in Madeira and there is only positive things to say about this hotel. We had a lovely large room overlooking the gardens, mountains and most importantly the sea. To sit on the balcony and watch the sunrise, to listen to the waves and watch the beautiful ocean was really special.We ate in the restaurant each night and apart from the view, the food was amazing and the wine also great. The staff were friendly, especially in the restaurant and breakfast room. Breakfast was also excellent with great choices and ever helpful and alert staff.Would certainly recommend this hotel if you would like a bit of luxury and upgrade to the best room you can... it is not cheap.....but worth every penny",Oct,2017,Oct 2017,2017-10-01,2017,4
Lisbon Marriott Hotel,tony p,40,tony pwrote a review Dec 2016,"One of the most friendly hotels we have stayed in for many a while.Our visit was unplanned. We arrived along with a plane load of fellow travellers after our plane was diverted to Lisbon for an impromptu overnight stop. Not only did they cope with a large sudden influx of unexpected guests, but facilities were extended to ensure we had access to a late lunch.I've lost count of the number of times we have been approached by members of staff, making sure we had everything we needed. The way in which this has been done has always been perfectly natural, never forced or made to feel a matter of routine.We've already decided another year to make a planned return which just goes to show what attention to the customer can achieve for any hotelier. The ethos of this place is sound and customer led.",Dec,2016,Dec 2016,2016-12-01,2016,5
Lisbon Marriott Hotel,1leftygolfer,9,1leftygolferwrote a review Sep 2016,"We arrived and checked in with no issues. Immediately went to the top floor bar/food and balcony. Wonderful view of the south side of the city. The hotel was great. No complaints. We like the location - although it's a fairly long taxi ride to the city center. The food, people, and weather of Lisbon - simply fantastic. Highly recommend",Sep,2016,Sep 2016,2016-09-01,2016,5
Hyatt Regency Lisbon,Ola Osibogun,0,Ola Osibogunwrote a review Sep 2024,"The hotel is lovely to stay at and the staff are friendly and courteous. Except for the dinner at the hotel which was not fantastic and the service was too slow. Better to book your holiday with breakfast only at the hotel. Do not book half board or all inclusive. Apart from the dinner, all other services are fantastic.",Sep,2024,Sep 2024,2024-09-01,2024,4
"Reid's Palace, A Belmond Hotel, Madeira",Glyn,18,Glynwrote a review May 2024,A fabulous hotel in a stunning location with exceptional staff. Every aspect of our holiday was faultless. Thank you to everyone.  What more is there to say?,May,2024,May 2024,2024-05-01,2024,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Penchant4Jetsetting,0,Penchant4Jetsettingwrote a review May 2016,"My first time in beautiful Lisbon was made extremely pleasant thanks to the crew at the Valverde.  This was unequivocally one of the best hotel experiences I have had...and I travel frequently.The excellent service (special shoutout to Miguel), the room (small but clean & comfy with a cute balcony), the food (pretty decent), and the upscale location (Avenida da Liberdade) were all superb.This place is a must for anyone visiting this amazing city.",May,2016,May 2016,2016-05-01,2016,5
"Reid's Palace, A Belmond Hotel, Madeira",paul t,20,paul twrote a review Aug 2024,"Absolutely wonderful afternoon tea at Reids Friday 30th August.Promptly seated, exceptionally good tea, sandwiches and pastries, We chose to have a glass of pink champagne as extra and despite the price added to the enjoyment.Views are stunning, but what made it exceptional were the staff, so special thanks to Christian, Elena, Cindy and Tyla, loved chatting to you and you are all a credit to Reids.Thank youPaul and Wendy UK",Aug,2024,Aug 2024,2024-08-01,2024,5
Royal Savoy Hotel,Ed R,1,Ed Rwrote a review Jun 2023,"We had to stay an extra week due to a medical issue. No hardship as I can just work remotely. The hotel is well laid out with informal yet relaxed areas.Great staff and excellent resturaunt. As ever, a friendly and welcoming hotel.",Jun,2023,Jun 2023,2023-06-01,2023,5
"Reid's Palace, A Belmond Hotel, Madeira",Widetraveller,73,Widetravellerwrote a review Feb 2020,Our 4th visit to this great hotel.  Usually for 7 this time 9 days.  We love coming here - the only hotel we’ve ever chosen to keep returning to.  The service is understated but classic. Their finest asset their long service staff.  Our greatest regret - we forgot to collect our photos from the boutique after last Tuesday’s manager’s cocktail reception.  Oh - and that we had to leave !!,Feb,2020,Feb 2020,2020-02-01,2020,5
Quinta do Mirante - ANC Resort,Robert O,0,Robert Owrote a review Jun 2016,"The hotel is nice and quiet. It is away from the Ponta Delgada but a short ride in a taxi. The small village of Agua de pau is a short walk up a hill. You can find some small markets to buy things for the room there. There is also some bars/café and restaurants there but I would have to travel to Ponta Delgada or go down to the marina restraint for a bigger meal. You can also order a breakfast that will be delivered to the room. It provided enough to get you going in the morning. It had coffee, tea, juice, eggs, 3 types of bread, yogurt, 3 types of fruit, and some slices of meat and cheese.The room was clean and nice. I had the multilevel duplex with a wonderful view of the ocean and hill side. We had to go to the lounge/ common area or reception area to receive internet though.The staff was wonderful and helpful with everything.They have two pools up on a ridge that  you can sun bath and enjoy the view of the blue Atlantic OceanIf you want a quiet and relaxing evening after your day of touring the island then you want to stay here.",Jun,2016,Jun 2016,2016-06-01,2016,4
Tivoli Carvoeiro Algarve Resort,Helen G,10,Helen Gwrote a review Aug 2018,Visited the Skybar at sunset and it is amazing and worth a visit. The views and the hotel are stunning and so it was such a shame to be hassled constantly by staff to pay for TWO lousy drinks ! Ruined a lovely experience.  Come on guys we were two middle aged people who are really honest!!,Aug,2018,Aug 2018,2018-08-01,2018,2
Royal Savoy Hotel,Jackie A,31,Jackie Awrote a review Aug 2015,"Another wonderful, relaxing fortnight. The staff are delightful, were so helpful when my husband took a tumble on a Levada walk, and for the first time we took our teen aged granddaughters who loved the pools and the general atmosphere - we wondered if they would find the Royal Savoy a little staid but they found everyone friendly and loved their room maid. ( In fact one month later they are asking when they can come again !)This is not a flashy hotel and you won't find row upon row of sun-loungers laid outbut if you appreciate a little shade from palm trees and sheltered places to sunbathe and calm interiors this might be the place you are looking for.",Aug,2015,Aug 2015,2015-08-01,2015,5
Royal Savoy Hotel,Michael H,29,Michael Hwrote a review Apr 2015,"My wife and I spent a week in the Royal Savoy, as we were invited by our friends to stay with them in their timeshare.  The first impression of the hotel was grandeur and luxury.We stayed on a corner apartment on the 5th floor (and you have to go down from the Reception Lobby to get there because the hotel was next to a cliff!)  The apartment had a en suite bedroom with a double sofa bed in the living room, which also had its own shower room.  There were a small well equipped kitchen and a generous dinning area, where we had a few dinners and playing many card games in the evenings.  We also had a huge south facing balcony over looking the Atlantic and this had made my holiday really memorable.The morning buffet breakfasts were full of choices, from the healthy to the full British.  We went for the fresh fruits, as they were exceptionally fresh with some of unusual varieties.  Eggs would be cook as required and again, they were really fresh.  The down side is that you may need to wait a little bit as the only chef behind the counter really takes care to do each order, but hey! who is in a hurry when on holiday in a place like Madeira anyway?!There were also indoor and outdoor pools, where I swam in.  They were really convenient for guests staying in the hotel and were quite well use.  I would like the water to be a bit cleaner, in particular the indoor pool, where most people swam when we were there.  Other facilities included a small but well-equipped gym, sauna and steamroom.  The hotel also had a different themed dinner and entertainment every night.  On level 1, there was a library and area with card tables for games etc.  no one was left with nothing to do during our stay there.So the facilities in the hotel was a big winners, but I did feel slightly let down by the services.  Don't get me wrong, the staff were friendly and polite, and they always greeted their guests with a smile.  What I think could be improved on in a hotel of such status are the domestic service.  My wife and I slept on the Living Room sofa bed and it was turned down for us not long after we arrived on the first day.  It would be good if the bed could be turned down later in the night so that we can still use the living room fully.  Furthermore, the sofa bed was not made into a sofa again on the couple of days and we had to ask for it to be done on the fourth day.  Our sofa bed also partly collapsed in the middle of one night.  Although it seemed to have been fixed the following night, maybe it is a sign that some furniture are needing an upgraded.All in all, we really enjoyed our stay and would be glad to return again sometime in the future.  From what our hosts told us, this hotel used to have some exceptional services now no longer available.  Maybe there have been some cut back but this is still a good place to stay, especially for the view of the Atlantic if not for anything else!",Apr,2015,Apr 2015,2015-04-01,2015,4
Quinta do Mirante - ANC Resort,Julia S,1,Julia Swrote a review Jul 2018,"Had apartment that slept four, 2 downstairs and two upstairs in the loft.  Had a very nice patio with a view of the ocean that we loved sitting out on after dinner.  Pool overlooked the ocean and was never crowded.  Easy access to area beaches and beach side cafes.  The town center of Aqua de Pau was close and had restaurants, gas station and a grocery store with a few other shops.  After dinner one night we walked over to the local outdoor soccer field and watched a match-very fun and a lively local crowd.  The apartment itself had a well equipped kitchenette and was very quiet.  Staff at the front desk was very friendly and helpful.  Breakfast was good:  eggs, cereal, sausage, rolls and a reasonable 7 euro.",Jul,2018,Jul 2018,2018-07-01,2018,4
Saccharum,lilo,5,lilowrote a review Jun 2019,"Beautiful modern Hotel friendly staff. Joe the receptionist / chauffeur was the most welcoming at the hotel.The negative bits where the Courtyard view, no point booking a courtyard view if your looking for great views but the room is still beautifully done. They still working on the cliff so it is blocked off and reopens at 7 p.m.But they do offer a shuttle bus free of charger to get to the other side.The airport is a far way from the hotel if u go with shuttle bus because it has so many stops with out all the stops I still think it's a good way.They charge 20€ per person to take the shuttle bus to Funchal.",Jun,2019,Jun 2019,2019-06-01,2019,4
Torel Palace Porto,Janet W,24,Janet Wwrote a review Sep 2025,Torel Palace Porto was definitely one of the friendliest hotels we have stayed at. Staff went out of their way. We slept well - rooms were wonderful & location was very central.,Sep,2025,Sep 2025,2025-09-01,2025,5
Hotel Covilha Dona Maria Affiliated by Meliá,Ricardo C,29,Ricardo Cwrote a review Dec 2023,"My rating is partly because I didn't have the opportunity to try everything at the hotel, particularly the restaurant. But being a 4*, it is necessary to mention points that need to be reviewed urgently, namely the accesses: the ramp at the entrance has a slope outside the standards, certainly in addition to being very polished, as are the stairs, which are incomprehensible. The 3 places reserved for people with disticus were occupied by cars without disticus, being private the hotel has to take responsibility for preventing this from happening. In the same theme, access to the indoor pool requires a wheelchair to pass through the street and once inside the pool area, there is no wheelchair access to the pool entry area other than the loose entry bar. These are details, the hotel must be 30 or 40 years old perhaps, but 4* should have another meaning.",Dec,2023,Dec 2023,2023-12-01,2023,4
Cloud 9 Hostel,celi1782,26,celi1782wrote a review Jan 2012,"This hostel was hilarious. When we first got there we right away got to know that in Lagos everything is easy going. The location is great in the heart of town so you can easily walk to bars and restaurants. Not much more that beds in a room but it was clean. You have o make sure that when you do actually catch the daytime staff to ask any questions you might need because they sometimes are not there during the day. But not to worry because if you just ask around someone in the area knows where they are and will try and find them for you. There is no décor but the rooms were clean. To be honest you only spend your time in the hostel to sleep or clean up because there is much to do in Lagos. You can grab some sun on the beach or check out the grottos. And at night there is enough bars to keep you hopping from one place to another. So in all its cheap, clean and well located (a few steps from main strip for restaurants and bars). The only issue might be the noisy guests who talk outside the bar across from the hostel. Cool people just very noisy at night. And do try the food at café odeon…super cheap and good. Only thing is it’s super small so you either have to take it to go or cram in for a seat.",Jan,2012,Jan 2012,2012-01-01,2012,4
Crowne Plaza Vilamoura,DanielK976,84,DanielK976wrote a review May 2017,"Warmly greeted on arrival by friendly professional staff to a beautifully and tastefully decorated reception area, the room on the 11th floor was impeccable with a glorious view of the sea...what a perfect start to a wonderful and memorable stay.One recurring theme in all my reviews for this site is the staff. For me, this is what makes or breaks any hotel. I have no reservation whatsoever in saying that the staff at the Crowne Plaza were superb in every way - friendly, courteous, professional.They made us feel so welcome upon arriving to checking out.There is two slight issues, not negatives, just issues, we found with the hotel. First of all there was no mirror in the room, you were literally surrounded by them in the bathroom but none in the room. Secondly, while spending a lot of time at the outdoor pool and most early evenings having a drink at the bar, we noticed the same CD being played over and over. by the end of the week we almost knew the set list, a disc shuffle would go a long way. As I said though, minor issues.The hotel is just a short stroll away from the Marina - the sea view way is a more scenic walk,  takes a little longer but worth doing even once - where you'll find a great choice of restaurants to cater for everyone's needs, prices from mid-range to expensive.Breakfast in the hotel offers a huge range from the typical fry to light buffets and all very tasty.A wonderful, relaxing stay and I wouldn't hesitate to go back.Huge thanks to all the staff, you are a credit to the hotel.",May,2017,May 2017,2017-05-01,2017,4
Crowne Plaza Vilamoura,Eric,8,Ericwrote a review Jul 2023,"Great hotel. Lovely rooms looking out over the Atlantic. My wife is gluten free coeliac and she said it's the best food she's had in a hotel abroad. We were half board but as there wasn't many people eating on a night in the restaurant, it was a la carte and not buffet and I have to say it was fabulous.The pool is so nice, really long and great for doing lengths in.Kids pool is also great with pirate ship next to it which my daughter loved.The hotel seems very secure which is a big plus point having a 4 year old, fences all the way round the hotel.My daughter loved the kids club.My wife loved the cocktails.Breakfast was amazing with so much choice and good quality.It's our first time in this hotel and was recommended by my mother and father.We would definitely come back.Only one negative, big group of male golfers in the hotel and they were very loud.Apart from that all was excellent.",Jul,2023,Jul 2023,2023-07-01,2023,5
Crowne Plaza Vilamoura,brian,13,brianwrote a review Jul 2015,"This is our 2nd visit here and once again it is excellent. Great food lovely staff and the rooms are exceptional. There is a bit of work going on outside the back of the hotel but this has absolutely no impact on my holiday. Im here on a b&b basis and there is enough quality of food each day to choose from. This is an exceptional hotel and I will return again. I am on day 6 of a 10 day break and hate the thoughts of leaving here it is so good. One small thing that would improve the hotel would be a greater selection of british TV channels, BBC1 ITV Sky Sports would be great.",Jul,2015,Jul 2015,2015-07-01,2015,5
Crowne Plaza Vilamoura,Gary_84_12,28,Gary_84_12wrote a review Sep 2018,"Stayed here for a week in September and the stay was great but little things let this hotel down like mentioned in previous reviews the sun-beds are really uncomfortable and the price of the food and drinks are ridiculous €32 euros for a ham sandwich and a chicken Cesar salad. Also a barcardi and coke is €12.50.The rooms are really nice, cleaned on a daily basis. The room comes with an iron but it’s useless I might of well as used a brick. The staff are very friendly and helpful. Breakfast is really good and well managed at busy times. The hotel is in a good location short walk to the marina and right on the beach.",Sep,2018,Sep 2018,2018-09-01,2018,2
Pedras do Mar Resort & Spa,DTurn,4,DTurnwrote a review Aug 2019,My husband and I recently stayed a week at this resort.  We found the location to be great - away from town- and in a beautiful setting.  The staff were all very friendly and helpful.  I had a massage and found the Spa staff very friendly as well as giving a great massage.  We rented a car st the location and this worked out very well.  We would stay at this location if we visit Sao Miguel again.,Aug,2019,Aug 2019,2019-08-01,2019,5
Pestana Viking,Alec A,24,Alec Awrote a review Jan 2019,Used this hotel as a base for a little my weekend in the area for a friends 60th party. Our group was aged 40 - 60. We only had B&B but accommodation was excellent. The check in and out very efficient. The  edrooms was in excellent condition and kept very clean. I’d recommend this hotel without any hesitation.,Jan,2019,Jan 2019,2019-01-01,2019,5
Muthu Clube Praia Da Oura,mim i,0,mim iwrote a review Jul 2024,"This hotel is just OK. The location is good and the grounds are beautiful. The staff were friendly and helpful. The hotel and the rooms are very dated and a mix of furniture. Itâ€™s a very large complex and some room are far away from the restaurants and pool. Close to new town.Check in was a joke, not enough staff ones waiting ages and you canâ€™t check in to your room till 5pmYou have to put down â‚¬100 deposit for the room which wasnâ€™t mentioned and could be a problem for people.The food was a shock, itâ€™s very very basic and bland so was just ok. Drinks are ok too. The breakfast was good and by far the best meal of the day.The rooms a very noisy, lots of banging at all hours and above us were having a party till 5am. Lots of slamming door and gates to the grounds. Again rooms are big but dated and there are no mirrors other than the bathroomLots of walking to get around which might be hard for people.Overall this hotel is ok but not brilliant and I wouldnâ€™t recommend it or stay here again",Jul,2024,Jul 2024,2024-07-01,2024,3
